"Id","season","team1","team2","team1seed","team2seed","fgm.x","fga.x","fgm3.x","fga3.x","fta.x","or.x","dr.x","ast.x","to.x","stl.x","blk.x","pf.x","n.x","fgm.y","fga.y","fgm3.y","fga3.y","fta.y","or.y","dr.y","ast.y","to.y","stl.y","blk.y","pf.y","n.y","Pred","ada"
"2016_1338_1392",2016,1338,1392,10,13,827,1801,195,555,660,392,774,520,362,156,107,542,31,843,1768,194,517,574,355,795,489,350,177,138,487,30,0.530880792743337,0.630290655389471
"2016_1338_1393",2016,1338,1393,10,10,827,1801,195,555,660,392,774,520,362,156,107,542,31,766,1796,280,776,637,378,759,450,388,259,130,530,32,0.471612476276051,0.496346898278061
"2016_1338_1396",2016,1338,1396,10,10,827,1801,195,555,660,392,774,520,362,156,107,542,31,792,1957,251,739,529,358,818,433,293,171,100,516,32,0.525412878051625,0.227050740109248
"2016_1338_1400",2016,1338,1400,10,6,827,1801,195,555,660,392,774,520,362,156,107,542,31,789,1828,223,658,725,352,753,367,332,165,140,664,32,0.283409664392865,0.266180226082093
"2016_1338_1401",2016,1338,1401,10,3,827,1801,195,555,660,392,774,520,362,156,107,542,31,906,2016,261,745,755,436,886,574,401,235,128,615,34,0.206934880006638,0.105980507754824
"2016_1338_1403",2016,1338,1403,10,8,827,1801,195,555,660,392,774,520,362,156,107,542,31,760,1700,178,517,732,320,739,404,371,182,130,573,31,0.478282422196288,0.33929954124198
"2016_1338_1409",2016,1338,1409,10,11,827,1801,195,555,660,392,774,520,362,156,107,542,31,796,1793,216,656,717,313,773,425,335,211,83,549,31,0.555557807745315,0.480500250914711
"2016_1338_1421",2016,1338,1421,10,15,827,1801,195,555,660,392,774,520,362,156,107,542,31,803,1783,173,537,756,358,789,372,408,286,100,548,31,0.603841183833527,0.675155544812185
"2016_1338_1423",2016,1338,1423,10,13,827,1801,195,555,660,392,774,520,362,156,107,542,31,835,1835,209,613,658,355,762,397,343,207,125,716,30,0.459237612809983,0.520242997468616
"2016_1338_1425",2016,1338,1425,10,8,827,1801,195,555,660,392,774,520,362,156,107,542,31,954,2085,260,675,737,396,906,491,403,209,180,576,33,0.365927392031571,0.325043595955725
"2016_1338_1428",2016,1338,1428,10,3,827,1801,195,555,660,392,774,520,362,156,107,542,31,886,1831,248,688,703,314,902,504,401,174,139,517,33,0.220322932737672,0.111198098547565
"2016_1338_1433",2016,1338,1433,10,10,827,1801,195,555,660,392,774,520,362,156,107,542,31,953,2116,247,694,684,425,845,488,389,299,130,665,34,0.260020047339341,0.336806928043841
"2016_1338_1435",2016,1338,1435,10,11,827,1801,195,555,660,392,774,520,362,156,107,542,31,841,1826,270,695,721,304,930,478,374,138,177,612,32,0.580528914714682,0.472759780770439
"2016_1338_1437",2016,1338,1437,10,2,827,1801,195,555,660,392,774,520,362,156,107,542,31,905,1936,291,847,664,315,896,549,378,229,116,596,34,0.165838274309467,0.105341747936066
"2016_1338_1438",2016,1338,1438,10,1,827,1801,195,555,660,392,774,520,362,156,107,542,31,849,1743,198,489,565,296,756,473,310,181,97,540,33,0.10472989429723,0.14831585462905
"2016_1338_1451",2016,1338,1451,10,15,827,1801,195,555,660,392,774,520,362,156,107,542,31,773,1634,248,688,762,260,882,403,426,145,103,561,31,0.757147254834059,0.673379175526812
"2016_1338_1452",2016,1338,1452,10,3,827,1801,195,555,660,392,774,520,362,156,107,542,31,927,2050,206,627,945,541,791,502,476,338,86,795,34,0.121577819766695,0.113528154153957
"2016_1338_1453",2016,1338,1453,10,14,827,1801,195,555,660,392,774,520,362,156,107,542,31,957,2154,234,668,910,424,850,458,399,306,152,654,33,0.552609974825298,0.63381112583889
"2016_1338_1455",2016,1338,1455,10,11,827,1801,195,555,660,392,774,520,362,156,107,542,31,777,1795,227,691,679,360,802,444,305,225,111,627,31,0.441749338890894,0.277020174771376
"2016_1338_1458",2016,1338,1458,10,7,827,1801,195,555,660,392,774,520,362,156,107,542,31,751,1748,211,590,694,366,751,371,351,188,102,542,32,0.350551641240469,0.200047909186778
"2016_1338_1462",2016,1338,1462,10,2,827,1801,195,555,660,392,774,520,362,156,107,542,31,876,1938,243,672,832,418,894,524,408,234,98,646,32,0.26358221348101,0.0954342691087969
"2016_1338_1463",2016,1338,1463,10,12,827,1801,195,555,660,392,774,520,362,156,107,542,31,707,1513,173,466,636,364,724,407,364,151,122,485,27,0.634382412842151,0.776395437178365
"2016_1344_1345",2016,1344,1345,9,5,833,1974,234,729,744,385,822,525,380,219,119,558,33,934,1980,259,703,695,395,993,598,406,145,158,584,34,0.218234716259979,0.264678833096524
"2016_1344_1355",2016,1344,1355,9,12,833,1974,234,729,744,385,822,525,380,219,119,558,33,791,1768,235,650,718,346,817,350,364,143,66,619,31,0.463543937938441,0.700345511791003
"2016_1344_1371",2016,1344,1371,9,6,833,1974,234,729,744,385,822,525,380,219,119,558,33,872,1937,202,573,787,425,896,447,457,240,154,616,33,0.243458969282797,0.248567829303493
"2016_1344_1372",2016,1344,1372,9,14,833,1974,234,729,744,385,822,525,380,219,119,558,33,796,1636,223,595,554,309,637,514,352,234,92,586,28,0.566536554003278,0.706325659497661
"2016_1344_1380",2016,1344,1380,9,16,833,1974,234,729,744,385,822,525,380,219,119,558,33,780,1789,182,528,692,315,783,320,351,228,103,612,31,0.580817605284335,0.852936393613554
"2016_1344_1386",2016,1344,1386,9,8,833,1974,234,729,744,385,822,525,380,219,119,558,33,926,2038,238,728,769,345,967,514,344,175,115,545,34,0.311619501580543,0.53233048738926
"2016_1344_1392",2016,1344,1392,9,13,833,1974,234,729,744,385,822,525,380,219,119,558,33,843,1768,194,517,574,355,795,489,350,177,138,487,30,0.461700317826069,0.637480733294194
"2016_1344_1393",2016,1344,1393,9,10,833,1974,234,729,744,385,822,525,380,219,119,558,33,766,1796,280,776,637,378,759,450,388,259,130,530,32,0.403512132718813,0.526778301360407
"2016_1344_1396",2016,1344,1396,9,10,833,1974,234,729,744,385,822,525,380,219,119,558,33,792,1957,251,739,529,358,818,433,293,171,100,516,32,0.456251947029593,0.274651238348532
"2016_1344_1400",2016,1344,1400,9,6,833,1974,234,729,744,385,822,525,380,219,119,558,33,789,1828,223,658,725,352,753,367,332,165,140,664,32,0.230624038999514,0.526949937721125
"2016_1344_1401",2016,1344,1401,9,3,833,1974,234,729,744,385,822,525,380,219,119,558,33,906,2016,261,745,755,436,886,574,401,235,128,615,34,0.165110947124223,0.106730896551592
"2016_1344_1403",2016,1344,1403,9,8,833,1974,234,729,744,385,822,525,380,219,119,558,33,760,1700,178,517,732,320,739,404,371,182,130,573,31,0.409966222898568,0.498217913801801
"2016_1344_1409",2016,1344,1409,9,11,833,1974,234,729,744,385,822,525,380,219,119,558,33,796,1793,216,656,717,313,773,425,335,211,83,549,31,0.486496450671225,0.573303475273733
"2016_1344_1421",2016,1344,1421,9,15,833,1974,234,729,744,385,822,525,380,219,119,558,33,803,1783,173,537,756,358,789,372,408,286,100,548,31,0.536016519864223,0.789130422169327
"2016_1344_1423",2016,1344,1423,9,13,833,1974,234,729,744,385,822,525,380,219,119,558,33,835,1835,209,613,658,355,762,397,343,207,125,716,30,0.391599861984089,0.764202663546458
"2016_1344_1425",2016,1344,1425,9,8,833,1974,234,729,744,385,822,525,380,219,119,558,33,954,2085,260,675,737,396,906,491,403,209,180,576,33,0.304299137894069,0.374271143148961
"2016_1344_1428",2016,1344,1428,9,3,833,1974,234,729,744,385,822,525,380,219,119,558,33,886,1831,248,688,703,314,902,504,401,174,139,517,33,0.176394966290634,0.179443965116963
"2016_1344_1433",2016,1344,1433,9,10,833,1974,234,729,744,385,822,525,380,219,119,558,33,953,2116,247,694,684,425,845,488,389,299,130,665,34,0.210312235599025,0.330126904399093
"2016_1344_1435",2016,1344,1435,9,11,833,1974,234,729,744,385,822,525,380,219,119,558,33,841,1826,270,695,721,304,930,478,374,138,177,612,32,0.511938981414643,0.525196654337044
"2016_1344_1437",2016,1344,1437,9,2,833,1974,234,729,744,385,822,525,380,219,119,558,33,905,1936,291,847,664,315,896,549,378,229,116,596,34,0.130948958146758,0.134274568104162
"2016_1344_1438",2016,1344,1438,9,1,833,1974,234,729,744,385,822,525,380,219,119,558,33,849,1743,198,489,565,296,756,473,310,181,97,540,33,0.081441481140155,0.380861569484771
"2016_1344_1451",2016,1344,1451,9,15,833,1974,234,729,744,385,822,525,380,219,119,558,33,773,1634,248,688,762,260,882,403,426,145,103,561,31,0.702644457512209,0.728661738482226
"2016_1344_1452",2016,1344,1452,9,3,833,1974,234,729,744,385,822,525,380,219,119,558,33,927,2050,206,627,945,541,791,502,476,338,86,795,34,0.0949402876062841,0.165164611995076
"2016_1344_1453",2016,1344,1453,9,14,833,1974,234,729,744,385,822,525,380,219,119,558,33,957,2154,234,668,910,424,850,458,399,306,152,654,33,0.48351640086028,0.719640325874889
"2016_1344_1455",2016,1344,1455,9,11,833,1974,234,729,744,385,822,525,380,219,119,558,33,777,1795,227,691,679,360,802,444,305,225,111,627,31,0.374901604068161,0.364599952905266
"2016_1344_1458",2016,1344,1458,9,7,833,1974,234,729,744,385,822,525,380,219,119,558,33,751,1748,211,590,694,366,751,371,351,188,102,542,32,0.290327232067059,0.474274592797767
"2016_1344_1462",2016,1344,1462,9,2,833,1974,234,729,744,385,822,525,380,219,119,558,33,876,1938,243,672,832,418,894,524,408,234,98,646,32,0.213389800231462,0.17753022614905
"2016_1344_1463",2016,1344,1463,9,12,833,1974,234,729,744,385,822,525,380,219,119,558,33,707,1513,173,466,636,364,724,407,364,151,122,485,27,0.568046170708691,0.704012088820958
"2016_1345_1355",2016,1345,1355,5,12,934,1980,259,703,695,395,993,598,406,145,158,584,34,791,1768,235,650,718,346,817,350,364,143,66,619,31,0.755820425206425,0.848749081592606
"2016_1345_1371",2016,1345,1371,5,6,934,1980,259,703,695,395,993,598,406,145,158,584,34,872,1937,202,573,787,425,896,447,457,240,154,616,33,0.535484007624781,0.331251131513261
"2016_1345_1372",2016,1345,1372,5,14,934,1980,259,703,695,395,993,598,406,145,158,584,34,796,1636,223,595,554,309,637,514,352,234,92,586,28,0.824004493233213,0.851804048231715
"2016_1345_1380",2016,1345,1380,5,16,934,1980,259,703,695,395,993,598,406,145,158,584,34,780,1789,182,528,692,315,783,320,351,228,103,612,31,0.832313641730934,0.872383921338948
"2016_1345_1386",2016,1345,1386,5,8,934,1980,259,703,695,395,993,598,406,145,158,584,34,926,2038,238,728,769,345,967,514,344,175,115,545,34,0.618556204562242,0.774043235857945
"2016_1345_1392",2016,1345,1392,5,13,934,1980,259,703,695,395,993,598,406,145,158,584,34,843,1768,194,517,574,355,795,489,350,177,138,487,30,0.754449175877334,0.704197492606036
"2016_1345_1393",2016,1345,1393,5,10,934,1980,259,703,695,395,993,598,406,145,158,584,34,766,1796,280,776,637,378,759,450,388,259,130,530,32,0.707884368656485,0.760582513890608
"2016_1345_1396",2016,1345,1396,5,10,934,1980,259,703,695,395,993,598,406,145,158,584,34,792,1957,251,739,529,358,818,433,293,171,100,516,32,0.7503617500395,0.595330663240435
"2016_1345_1400",2016,1345,1400,5,6,934,1980,259,703,695,395,993,598,406,145,158,584,34,789,1828,223,658,725,352,753,367,332,165,140,664,32,0.517790607766345,0.604340999479339
"2016_1345_1401",2016,1345,1401,5,3,934,1980,259,703,695,395,993,598,406,145,158,584,34,906,2016,261,745,755,436,886,574,401,235,128,615,34,0.414668776757471,0.300673809204109
"2016_1345_1403",2016,1345,1403,5,8,934,1980,259,703,695,395,993,598,406,145,158,584,34,760,1700,178,517,732,320,739,404,371,182,130,573,31,0.713384381862834,0.782735907846555
"2016_1345_1409",2016,1345,1409,5,11,934,1980,259,703,695,395,993,598,406,145,158,584,34,796,1793,216,656,717,313,773,425,335,211,83,549,31,0.772407594293556,0.784646798349447
"2016_1345_1421",2016,1345,1421,5,15,934,1980,259,703,695,395,993,598,406,145,158,584,34,803,1783,173,537,756,358,789,372,408,286,100,548,31,0.805385351091421,0.852421428133269
"2016_1345_1423",2016,1345,1423,5,13,934,1980,259,703,695,395,993,598,406,145,158,584,34,835,1835,209,613,658,355,762,397,343,207,125,716,30,0.697493652827223,0.693762019620571
"2016_1345_1425",2016,1345,1425,5,8,934,1980,259,703,695,395,993,598,406,145,158,584,34,954,2085,260,675,737,396,906,491,403,209,180,576,33,0.610419245141768,0.6256405003935
"2016_1345_1428",2016,1345,1428,5,3,934,1980,259,703,695,395,993,598,406,145,158,584,34,886,1831,248,688,703,314,902,504,401,174,139,517,33,0.434139395333178,0.468504036400745
"2016_1345_1433",2016,1345,1433,5,10,934,1980,259,703,695,395,993,598,406,145,158,584,34,953,2116,247,694,684,425,845,488,389,299,130,665,34,0.488236924279832,0.596013600548687
"2016_1345_1435",2016,1345,1435,5,11,934,1980,259,703,695,395,993,598,406,145,158,584,34,841,1826,270,695,721,304,930,478,374,138,177,612,32,0.789804664616545,0.69691071467027
"2016_1345_1437",2016,1345,1437,5,2,934,1980,259,703,695,395,993,598,406,145,158,584,34,905,1936,291,847,664,315,896,549,378,229,116,596,34,0.350552649862867,0.425558920872712
"2016_1345_1438",2016,1345,1438,5,1,934,1980,259,703,695,395,993,598,406,145,158,584,34,849,1743,198,489,565,296,756,473,310,181,97,540,33,0.241048907259373,0.486223603564158
"2016_1345_1451",2016,1345,1451,5,15,934,1980,259,703,695,395,993,598,406,145,158,584,34,773,1634,248,688,762,260,882,403,426,145,103,561,31,0.894344369107467,0.854889949670626
"2016_1345_1452",2016,1345,1452,5,3,934,1980,259,703,695,395,993,598,406,145,158,584,34,927,2050,206,627,945,541,791,502,476,338,86,795,34,0.273136030531707,0.339276193730814
"2016_1345_1453",2016,1345,1453,5,14,934,1980,259,703,695,395,993,598,406,145,158,584,34,957,2154,234,668,910,424,850,458,399,306,152,654,33,0.770303387406557,0.758580303010988
"2016_1345_1455",2016,1345,1455,5,11,934,1980,259,703,695,395,993,598,406,145,158,584,34,777,1795,227,691,679,360,802,444,305,225,111,627,31,0.682381501329489,0.613717461417146
"2016_1345_1458",2016,1345,1458,5,7,934,1980,259,703,695,395,993,598,406,145,158,584,34,751,1748,211,590,694,366,751,371,351,188,102,542,32,0.594400733326404,0.631244085099585
"2016_1345_1462",2016,1345,1462,5,2,934,1980,259,703,695,395,993,598,406,145,158,584,34,876,1938,243,672,832,418,894,524,408,234,98,646,32,0.49284326319981,0.373398097034733
"2016_1345_1463",2016,1345,1463,5,12,934,1980,259,703,695,395,993,598,406,145,158,584,34,707,1513,173,466,636,364,724,407,364,151,122,485,27,0.824894576436808,0.875501879308738
"2016_1355_1371",2016,1355,1371,12,6,791,1768,235,650,718,346,817,350,364,143,66,619,31,872,1937,202,573,787,425,896,447,457,240,154,616,33,0.271361694526235,0.297938758665013
"2016_1355_1372",2016,1355,1372,12,14,791,1768,235,650,718,346,817,350,364,143,66,619,31,796,1636,223,595,554,309,637,514,352,234,92,586,28,0.60200291816811,0.709905182189177
"2016_1355_1380",2016,1355,1380,12,16,791,1768,235,650,718,346,817,350,364,143,66,619,31,780,1789,182,528,692,315,783,320,351,228,103,612,31,0.615907676080521,0.746868468170368
"2016_1355_1386",2016,1355,1386,12,8,791,1768,235,650,718,346,817,350,364,143,66,619,31,926,2038,238,728,769,345,967,514,344,175,115,545,34,0.343784247471896,0.544950835543622
"2016_1355_1392",2016,1355,1392,12,13,791,1768,235,650,718,346,817,350,364,143,66,619,31,843,1768,194,517,574,355,795,489,350,177,138,487,30,0.498146025398014,0.649296184029064
"2016_1355_1393",2016,1355,1393,12,10,791,1768,235,650,718,346,817,350,364,143,66,619,31,766,1796,280,776,637,378,759,450,388,259,130,530,32,0.439111476775394,0.645954723965006
"2016_1355_1396",2016,1355,1396,12,10,791,1768,235,650,718,346,817,350,364,143,66,619,31,792,1957,251,739,529,358,818,433,293,171,100,516,32,0.492661190961201,0.425324817860474
"2016_1355_1400",2016,1355,1400,12,6,791,1768,235,650,718,346,817,350,364,143,66,619,31,789,1828,223,658,725,352,753,367,332,165,140,664,32,0.257556547171899,0.446089394801262
"2016_1355_1401",2016,1355,1401,12,3,791,1768,235,650,718,346,817,350,364,143,66,619,31,906,2016,261,745,755,436,886,574,401,235,128,615,34,0.186244791005106,0.225807539486238
"2016_1355_1403",2016,1355,1403,12,8,791,1768,235,650,718,346,817,350,364,143,66,619,31,760,1700,178,517,732,320,739,404,371,182,130,573,31,0.44570949911813,0.604327928813763
"2016_1355_1409",2016,1355,1409,12,11,791,1768,235,650,718,346,817,350,364,143,66,619,31,796,1793,216,656,717,313,773,425,335,211,83,549,31,0.522997798731542,0.515415880381319
"2016_1355_1421",2016,1355,1421,12,15,791,1768,235,650,718,346,817,350,364,143,66,619,31,803,1783,173,537,756,358,789,372,408,286,100,548,31,0.572093938653052,0.740969000230032
"2016_1355_1423",2016,1355,1423,12,13,791,1768,235,650,718,346,817,350,364,143,66,619,31,835,1835,209,613,658,355,762,397,343,207,125,716,30,0.426900411909562,0.602437930183942
"2016_1355_1425",2016,1355,1425,12,8,791,1768,235,650,718,346,817,350,364,143,66,619,31,954,2085,260,675,737,396,906,491,403,209,180,576,33,0.336077181866379,0.435506841679432
"2016_1355_1428",2016,1355,1428,12,3,791,1768,235,650,718,346,817,350,364,143,66,619,31,886,1831,248,688,703,314,902,504,401,174,139,517,33,0.198629517805634,0.233880706680134
"2016_1355_1433",2016,1355,1433,12,10,791,1768,235,650,718,346,817,350,364,143,66,619,31,953,2116,247,694,684,425,845,488,389,299,130,665,34,0.235599077152008,0.385294087848183
"2016_1355_1435",2016,1355,1435,12,11,791,1768,235,650,718,346,817,350,364,143,66,619,31,841,1826,270,695,721,304,930,478,374,138,177,612,32,0.54831093447795,0.462561265989749
"2016_1355_1437",2016,1355,1437,12,2,791,1768,235,650,718,346,817,350,364,143,66,619,31,905,1936,291,847,664,315,896,549,378,229,116,596,34,0.148487833819907,0.32308778264597
"2016_1355_1438",2016,1355,1438,12,1,791,1768,235,650,718,346,817,350,364,143,66,619,31,849,1743,198,489,565,296,756,473,310,181,97,540,33,0.0930595324071704,0.227732832148664
"2016_1355_1451",2016,1355,1451,12,15,791,1768,235,650,718,346,817,350,364,143,66,619,31,773,1634,248,688,762,260,882,403,426,145,103,561,31,0.732237782626744,0.77297761895439
"2016_1355_1452",2016,1355,1452,12,3,791,1768,235,650,718,346,817,350,364,143,66,619,31,927,2050,206,627,945,541,791,502,476,338,86,795,34,0.108257062730462,0.17749671048316
"2016_1355_1453",2016,1355,1453,12,14,791,1768,235,650,718,346,817,350,364,143,66,619,31,957,2154,234,668,910,424,850,458,399,306,152,654,33,0.520020586575018,0.551379845637483
"2016_1355_1455",2016,1355,1455,12,11,791,1768,235,650,718,346,817,350,364,143,66,619,31,777,1795,227,691,679,360,802,444,305,225,111,627,31,0.409710572117511,0.429938893143487
"2016_1355_1458",2016,1355,1458,12,7,791,1768,235,650,718,346,817,350,364,143,66,619,31,751,1748,211,590,694,366,751,371,351,188,102,542,32,0.321320089068198,0.428416475029259
"2016_1355_1462",2016,1355,1462,12,2,791,1768,235,650,718,346,817,350,364,143,66,619,31,876,1938,243,672,832,418,894,524,408,234,98,646,32,0.238934712504246,0.184293363187498
"2016_1355_1463",2016,1355,1463,12,12,791,1768,235,650,718,346,817,350,364,143,66,619,31,707,1513,173,466,636,364,724,407,364,151,122,485,27,0.60347546828819,0.792013065696784
"2016_1371_1372",2016,1371,1372,6,14,872,1937,202,573,787,425,896,447,457,240,154,616,33,796,1636,223,595,554,309,637,514,352,234,92,586,28,0.802428542705804,0.808266591548466
"2016_1371_1380",2016,1371,1380,6,16,872,1937,202,573,787,425,896,447,457,240,154,616,33,780,1789,182,528,692,315,783,320,351,228,103,612,31,0.811523342579161,0.860562995730076
"2016_1371_1386",2016,1371,1386,6,8,872,1937,202,573,787,425,896,447,457,240,154,616,33,926,2038,238,728,769,345,967,514,344,175,115,545,34,0.584494011213905,0.441867043255838
"2016_1371_1392",2016,1371,1392,6,13,872,1937,202,573,787,425,896,447,457,240,154,616,33,843,1768,194,517,574,355,795,489,350,177,138,487,30,0.727169510053121,0.575969300108823
"2016_1371_1393",2016,1371,1393,6,10,872,1937,202,573,787,425,896,447,457,240,154,616,33,766,1796,280,776,637,378,759,450,388,259,130,530,32,0.677641913440675,0.54528615798004
"2016_1371_1396",2016,1371,1396,6,10,872,1937,202,573,787,425,896,447,457,240,154,616,33,792,1957,251,739,529,358,818,433,293,171,100,516,32,0.722794835539845,0.498482765650167
"2016_1371_1400",2016,1371,1400,6,6,872,1937,202,573,787,425,896,447,457,240,154,616,33,789,1828,223,658,725,352,753,367,332,165,140,664,32,0.482261808934259,0.531009417562148
"2016_1371_1401",2016,1371,1401,6,3,872,1937,202,573,787,425,896,447,457,240,154,616,33,906,2016,261,745,755,436,886,574,401,235,128,615,34,0.380630521536307,0.230556033051257
"2016_1371_1403",2016,1371,1403,6,8,872,1937,202,573,787,425,896,447,457,240,154,616,33,760,1700,178,517,732,320,739,404,371,182,130,573,31,0.683456715324258,0.755593135278804
"2016_1371_1409",2016,1371,1409,6,11,872,1937,202,573,787,425,896,447,457,240,154,616,33,796,1793,216,656,717,313,773,425,335,211,83,549,31,0.746452539191408,0.679889263723307
"2016_1371_1421",2016,1371,1421,6,15,872,1937,202,573,787,425,896,447,457,240,154,616,33,803,1783,173,537,756,358,789,372,408,286,100,548,31,0.782130334887205,0.859231919183854
"2016_1371_1423",2016,1371,1423,6,13,872,1937,202,573,787,425,896,447,457,240,154,616,33,835,1835,209,613,658,355,762,397,343,207,125,716,30,0.666681985466007,0.722015410206643
"2016_1371_1425",2016,1371,1425,6,8,872,1937,202,573,787,425,896,447,457,240,154,616,33,954,2085,260,675,737,396,906,491,403,209,180,576,33,0.576128356856185,0.550202513010623
"2016_1371_1428",2016,1371,1428,6,3,872,1937,202,573,787,425,896,447,457,240,154,616,33,886,1831,248,688,703,314,902,504,401,174,139,517,33,0.399593982436916,0.410148164776544
"2016_1371_1433",2016,1371,1433,6,10,872,1937,202,573,787,425,896,447,457,240,154,616,33,953,2116,247,694,684,425,845,488,389,299,130,665,34,0.452831669101922,0.460358312412228
"2016_1371_1435",2016,1371,1435,6,11,872,1937,202,573,787,425,896,447,457,240,154,616,33,841,1826,270,695,721,304,930,478,374,138,177,612,32,0.765230578321418,0.628230922794549
"2016_1371_1437",2016,1371,1437,6,2,872,1937,202,573,787,425,896,447,457,240,154,616,33,905,1936,291,847,664,315,896,549,378,229,116,596,34,0.318909918464462,0.375965610366704
"2016_1371_1438",2016,1371,1438,6,1,872,1937,202,573,787,425,896,447,457,240,154,616,33,849,1743,198,489,565,296,756,473,310,181,97,540,33,0.216003062297364,0.415181414076228
"2016_1371_1451",2016,1371,1451,6,15,872,1937,202,573,787,425,896,447,457,240,154,616,33,773,1634,248,688,762,260,882,403,426,145,103,561,31,0.880137281638138,0.909854484621724
"2016_1371_1452",2016,1371,1452,6,3,872,1937,202,573,787,425,896,447,457,240,154,616,33,927,2050,206,627,945,541,791,502,476,338,86,795,34,0.245836142649245,0.316236478724462
"2016_1371_1453",2016,1371,1453,6,14,872,1937,202,573,787,425,896,447,457,240,154,616,33,957,2154,234,668,910,424,850,458,399,306,152,654,33,0.74418783909783,0.828215251344707
"2016_1371_1455",2016,1371,1455,6,11,872,1937,202,573,787,425,896,447,457,240,154,616,33,777,1795,227,691,679,360,802,444,305,225,111,627,31,0.65080121018758,0.579898762172823
"2016_1371_1458",2016,1371,1458,6,7,872,1937,202,573,787,425,896,447,457,240,154,616,33,751,1748,211,590,694,366,751,371,351,188,102,542,32,0.559716863921295,0.559514882374221
"2016_1371_1462",2016,1371,1462,6,2,872,1937,202,573,787,425,896,447,457,240,154,616,33,876,1938,243,672,832,418,894,524,408,234,98,646,32,0.457402526038502,0.223476319396978
"2016_1371_1463",2016,1371,1463,6,12,872,1937,202,573,787,425,896,447,457,240,154,616,33,707,1513,173,466,636,364,724,407,364,151,122,485,27,0.803401710061393,0.757346495395389
"2016_1372_1380",2016,1372,1380,14,16,796,1636,223,595,554,309,637,514,352,234,92,586,28,780,1789,182,528,692,315,783,320,351,228,103,612,31,0.514594979061758,0.667353169570268
"2016_1372_1386",2016,1372,1386,14,8,796,1636,223,595,554,309,637,514,352,234,92,586,28,926,2038,238,728,769,345,967,514,344,175,115,545,34,0.257253471258868,0.204791879221988
"2016_1372_1392",2016,1372,1392,14,13,796,1636,223,595,554,309,637,514,352,234,92,586,28,843,1768,194,517,574,355,795,489,350,177,138,487,30,0.396221609695693,0.587110867421695
"2016_1372_1393",2016,1372,1393,14,10,796,1636,223,595,554,309,637,514,352,234,92,586,28,766,1796,280,776,637,378,759,450,388,259,130,530,32,0.341057210596359,0.357178487887291
"2016_1372_1396",2016,1372,1396,14,10,796,1636,223,595,554,309,637,514,352,234,92,586,28,792,1957,251,739,529,358,818,433,293,171,100,516,32,0.39098469946069,0.256646754042239
"2016_1372_1400",2016,1372,1400,14,6,796,1636,223,595,554,309,637,514,352,234,92,586,28,789,1828,223,658,725,352,753,367,332,165,140,664,32,0.186559124755025,0.200007309286279
"2016_1372_1401",2016,1372,1401,14,3,796,1636,223,595,554,309,637,514,352,234,92,586,28,906,2016,261,745,755,436,886,574,401,235,128,615,34,0.131425258651829,0.0898425809268178
"2016_1372_1403",2016,1372,1403,14,8,796,1636,223,595,554,309,637,514,352,234,92,586,28,760,1700,178,517,732,320,739,404,371,182,130,573,31,0.347093634033225,0.342161557817822
"2016_1372_1409",2016,1372,1409,14,11,796,1636,223,595,554,309,637,514,352,234,92,586,28,796,1793,216,656,717,313,773,425,335,211,83,549,31,0.4202465241647,0.305727200527786
"2016_1372_1421",2016,1372,1421,14,15,796,1636,223,595,554,309,637,514,352,234,92,586,28,803,1783,173,537,756,358,789,372,408,286,100,548,31,0.469184579704568,0.560608313499633
"2016_1372_1423",2016,1372,1423,14,13,796,1636,223,595,554,309,637,514,352,234,92,586,28,835,1835,209,613,658,355,762,397,343,207,125,716,30,0.329968758033687,0.564202592497203
"2016_1372_1425",2016,1372,1425,14,8,796,1636,223,595,554,309,637,514,352,234,92,586,28,954,2085,260,675,737,396,906,491,403,209,180,576,33,0.250745039457899,0.211523667863305
"2016_1372_1428",2016,1372,1428,14,3,796,1636,223,595,554,309,637,514,352,234,92,586,28,886,1831,248,688,703,314,902,504,401,174,139,517,33,0.140795362561994,0.170543883593909
"2016_1372_1433",2016,1372,1433,14,10,796,1636,223,595,554,309,637,514,352,234,92,586,28,953,2116,247,694,684,425,845,488,389,299,130,665,34,0.16927439500075,0.249719062196243
"2016_1372_1435",2016,1372,1435,14,11,796,1636,223,595,554,309,637,514,352,234,92,586,28,841,1826,270,695,721,304,930,478,374,138,177,612,32,0.445228389813396,0.298871103159532
"2016_1372_1437",2016,1372,1437,14,2,796,1636,223,595,554,309,637,514,352,234,92,586,28,905,1936,291,847,664,315,896,549,378,229,116,596,34,0.103370011729296,0.116008366017647
"2016_1372_1438",2016,1372,1438,14,1,796,1636,223,595,554,309,637,514,352,234,92,586,28,849,1743,198,489,565,296,756,473,310,181,97,540,33,0.0635270398103261,0.22066025594094
"2016_1372_1451",2016,1372,1451,14,15,796,1636,223,595,554,309,637,514,352,234,92,586,28,773,1634,248,688,762,260,882,403,426,145,103,561,31,0.643867095567862,0.687562685977249
"2016_1372_1452",2016,1372,1452,14,3,796,1636,223,595,554,309,637,514,352,234,92,586,28,927,2050,206,627,945,541,791,502,476,338,86,795,34,0.0742967221741784,0.084330390661037
"2016_1372_1453",2016,1372,1453,14,14,796,1636,223,595,554,309,637,514,352,234,92,586,28,957,2154,234,668,910,424,850,458,399,306,152,654,33,0.417342469373174,0.540725757759421
